"symbol","mean","median","mode","skewness","kurtosis"
"EQR",0.000235337550831522,0.000774429575716162,"numeric",-0.464727943203489,18.4468150582346
"PFG",0.000591734202864256,0.00118252583492628,"numeric",-0.415127145954849,18.4700510096299
"LUV",0.000513206184665114,0.000780698277110581,"numeric",-0.337605914712611,9.46997806558124
"CFG",0.000424306002262603,0.0012094921567587,"numeric",-0.809873628070514,18.6115999742576
"EXR",0.000708348705642201,0.00104881458905304,"numeric",-0.951236802568444,12.9158146108929
"HPE",0.000388699770257701,0.00171652843718872,"numeric",-0.447661594422822,9.55780773865697
"STE",0.000749085190342085,0.000854345771902132,"numeric",-0.275119908039958,9.95750553400584
"VTR",4.20404831917365e-05,0.000931291539753687,"numeric",-2.94476153305249,58.6200126273485
"NDAQ",0.000832626226586653,0.000946528489303766,"numeric",-0.376573446404258,14.3355780467012
"HOLX",0.000543967812674805,0.00111542681220511,"numeric",-1.19893047404027,19.223367498844
"VRSN",0.000669925917618868,0.00124314111637958,"numeric",0.0862466728378961,16.2183342058048
"CAH",0.000357357824912832,0.000680575712788567,"numeric",-1.62095271710678,23.1705944845675
"STLD",0.000935947686438503,0.000917975126228043,"numeric",-0.0751385870638258,9.4187748698791
"NTRS",0.000339611259707089,0.000797916393477927,"numeric",-0.412602365515515,17.6322611196072
"CTRA",9.06217084963168e-05,0,"numeric",0.0215661001956586,6.4834977496601
"WAT",0.000516124433840835,0.000830888763541537,"numeric",-0.208248325863828,12.4512978709688
"TDY",0.000729499946996087,0.00121618822887193,"numeric",-1.57077312193768,30.4512809393636
"ALGN",0.00088728118024404,0.0011607767945101,"numeric",-0.297557656967151,22.9249677491964
"CHD",0.000486524230670949,0.000903496276983606,"numeric",-0.343345846468728,13.5063567063251
"WST",0.000916193301378417,0.00114278161753667,"numeric",-0.106007783979945,9.53318570496734
"LVS",0.000202063036824289,0.000270060775038328,"numeric",-0.164972352281344,8.80830068981881
"TSN",0.000534227572310911,0.00123026271718896,"numeric",-0.297381994723773,18.9287281999936
"EPAM",0.00112877614307022,0.00137460500382547,"numeric",-4.0164077806958,94.0424748766908
"MAA",0.000512760355993245,0.000964503087453217,"numeric",-1.26246265960578,21.5731828762923
"MPWR",0.00118807288951912,0.00178103954849451,"numeric",-0.270335229553823,10.8733115242037
"MKC",0.000399254528434016,0.000689228150957177,"numeric",-0.641108647480458,19.7639649095883
"WAB",0.000353454106863285,0.000693224760518696,"numeric",-0.65178265072874,12.4341514728161
"INVH",0.000397044810687849,0.000844552653825659,"numeric",-2.40057455229849,43.6585811508958
"CNP",0.000317551193282518,0.0010434388401821,"numeric",-1.51594429856429,35.8802472533681
"XYL",0.00057706479140999,0.000727661286115566,"numeric",-0.244752327222212,11.1468849635341
"BALL",0.000401010807817381,0.00073255462368893,"numeric",-0.619792062695025,19.1569609240881
"CMS",0.000489320783764142,0.00112373221347717,"numeric",-0.480359924258918,15.566131013993
"DRI",0.000635616539275383,0.000913153717360338,"numeric",-0.391227044153678,37.4243236850606
"AMCR",0.000286430208163479,0,"numeric",0.0661360348325284,26.8242885951945
"MOH",0.00096686537697718,0.00109692883205437,"numeric",-0.32914055319183,15.2349896505778
"AES",0.000481135466474673,0.000907302005755728,"numeric",-0.779391572228618,14.076655402508
"IEX",0.000689003592017858,0.00108810043365359,"numeric",-0.501265506126201,9.89086860761755
"CINF",0.000530709176184293,0.00106169464694528,"numeric",-0.551636365298839,19.7215580573558
"BBY",0.00091464341610367,0.00155314968346909,"numeric",-0.739183373464222,23.0342359242413
"TTWO",0.000902173742187336,0.0009817379286301,"numeric",-0.216094315074218,9.74275423224474
"BR",0.000806126787344668,0.00104140716157364,"numeric",-0.200020929333444,10.9043653466862
"KEY",0.000427284034392383,0.000797338420424065,"numeric",-0.714344825959486,21.1891118729866
"CAG",0.00029742271676726,0.000632806591645885,"numeric",-0.79652051621253,20.9589110637263
"EXPD",0.000435973878326902,0.000779933535140387,"numeric",-0.205716846361818,9.66431694771639
"FSLR",0.000675644663137724,0.000417993732125588,"numeric",0.755505131480602,14.7990719034131
"SEDG",0.00138434453965981,0.000640345525847241,"numeric",0.226851745385283,8.42392739530729
"K",0.000201052695562653,0.000658625653808809,"numeric",-0.459409483554394,14.0944499160832
"CLX",0.000374180369444653,0.00101437546104499,"numeric",-1.05698926522003,18.4031702810843
"OMC",0.000327935675318056,0.00068074285909514,"numeric",0.0727902445439727,12.4298855438061
"SWKS",0.000690632244346841,0.00127191162171947,"numeric",-0.144975848895807,7.96275116033721
"SIVB",0.000649314339406332,0.00131756113050585,"numeric",-0.645538059659259,12.9706994250489
"MRO",1.03057189357381e-05,0.000433378892274572,"numeric",-2.28902286535329,54.1878217532728
"ETSY",0.000776252904675201,0.000588052439502107,"numeric",-0.0921437193108443,10.5958469212721
"DGX",0.000448285587424162,0.000777735994877737,"numeric",-0.396579422466438,12.3846192287284
"PKI",0.000590983541037354,0.00109421884723115,"numeric",-0.524347017779908,7.69841719656413
"MOS",9.04432772080785e-06,0.000417138804011508,"numeric",-0.867079435694005,15.5802486824344
"EXPE",0.000260411560178016,0.00056950000550593,"numeric",-1.46730015298983,29.6208674888001
"COO",0.000513356918268237,0.000904315086390106,"numeric",-0.57192954669015,12.1113112841661
"TRGP",0.000327384030214993,0.00103960012486759,"numeric",-4.83062480283764,98.0189867834536
"CF",0.000387000379986039,0.000745950632057735,"numeric",-0.249167457704989,7.0228938939747
"FMC",0.000429903531892181,0.000260730961604949,"numeric",-0.31233905177674,16.2350181946185
"SYF",0.000291589171018524,0.000908448781866689,"numeric",-1.31696579645571,22.3614750470948
"SJM",0.000314230551880848,0.000820860002383128,"numeric",-0.498071661244145,12.5765370984711
"ZBRA",0.000805563931104283,0.00100132857929491,"numeric",-0.799226669784983,17.99683498972
"ATO",0.000569337495727545,0.00103122502541186,"numeric",-0.050811184078678,17.1790789308313
"NVR",0.000683666249442366,0.000595415319764037,"numeric",-0.205086033899911,22.6849659196799
"UAL",0.00027791259433105,0.000405761831612228,"numeric",-0.722034184084965,18.7000562746123
"TER",0.00072150340986724,0.00155026718290863,"numeric",-0.463916441699276,13.6747320961591
"J",0.000429318397581141,0.000686261959155665,"numeric",-0.251748514409721,8.84055401946042
"INCY",0.000635034924950091,0.000138926316480159,"numeric",0.100262312097994,14.4026625640622
"FDS",0.00065467284594716,0.00155254761314971,"numeric",-0.195796207856429,14.2877307730478
"PAYC",0.00137734545871681,0.00264797676909145,"numeric",0.049491221088508,7.97525115772891
"JBHT",0.000481493150528828,0.000280813709443883,"numeric",-0.211550048770282,10.7875191678618
"IRM",0.000486491557713325,0.000942280432027598,"numeric",-0.36090639415163,17.1691027290956
"FLT",0.000524566089560391,0.000776133009869895,"numeric",0.142903109118913,9.74391375172956
"AVY",0.000741474504174575,0.000847504036991964,"numeric",0.410636786256264,18.5583312534959
"TXT",0.000421063961130685,0.000589318255523885,"numeric",-0.508249867968003,14.3909421490009
"LKQ",0.000393675683944084,0.000917024648683817,"numeric",-0.804026832507075,24.3515330943209
"POOL",0.000907462485073032,0.000892696086321365,"numeric",-0.979921240954029,16.6414272823604
"GRMN",0.000472057562479563,0.000803017060502675,"numeric",0.146002336834717,14.9020826046291
"MTCH",0.000591715734650962,0.000388451023260128,"numeric",-0.189353795190794,11.7165295204201
"IP",0.000191366114682925,0.000208207232143209,"numeric",-0.133116485732895,10.9821596620751
"HWM",0.000510688384476958,0.00158992760394394,"numeric",-0.598408567845053,16.399737583774
"NTAP",0.000353610734270383,0.000945617386285402,"numeric",-0.628820545022051,15.5006888734247
"PEAK",3.5075008629666e-05,0.00110301689987047,"numeric",-1.73292517180201,30.7250665269143
"ESS",0.000283736917985194,0.000887627040873085,"numeric",-1.0655452869541,22.7072868861567
"VTRS",-0.000299248504660088,0.000254441359366808,"numeric",-1.31944239135093,23.4760010780714
"APA",-0.000164441837059914,0.00033775914780998,"numeric",-3.7829745485331,85.7685251955408
"TRMB",0.000250398829792119,0.000363438128659688,"numeric",-0.0774753148054485,18.1056094068092
"LW",0.000813702294668349,0.000916016121063734,"numeric",-1.06718411342152,18.9638088806282
"WRB",0.000634930409399007,0.000984177574903988,"numeric",-0.60760323268724,20.6488330951763
"RCL",0.00029879985859846,0.000189057698331219,"numeric",-0.826696826856264,22.9207200222231
"IPG",0.000577383156187285,0.000880243373396983,"numeric",-0.376498412008021,12.7926774080815
"EVRG",0.000435233258006905,0.000908702702173692,"numeric",-0.963076940760183,32.3648778708157
"PTC",0.000692467822430023,0.00104733821839931,"numeric",-0.63310088792072,14.393188195491
"AKAM",0.000294285564111911,0.00120159501489248,"numeric",-0.262686110514066,23.2647550750591
"RE",0.000535362306315888,0.000666398925287304,"numeric",-0.480632772084424,14.3879554463249
"KIM",0.000236408191144312,0.00114089534976314,"numeric",0.186324243837071,28.0844634438479
"MKTX",0.000941547015481346,0.000951380419987657,"numeric",-0.135410886531461,8.91000138008001
"WDC",8.60961963579195e-05,0.000583017206942316,"numeric",-0.735569450368681,10.4394797155316
"BRO",0.000633892712153383,0.00106577611603154,"numeric",-0.666460987435398,13.7551783449615
"MGM",0.000501952440222132,0.00114915181492803,"numeric",-1.10843835960162,32.1631745231028
"TYL",0.000735087487491446,0.00106721994333725,"numeric",-0.371486598053779,11.0838311783024
"LDOS",0.000736252697552044,0.00134206621353972,"numeric",-1.25025580439279,21.6932691045829
"PKG",0.000627610080943068,0.000900496036963183,"numeric",-0.139914349985698,11.2550518069018
"LNT",0.00047414157361394,0.00110373567898492,"numeric",-0.354715445094686,10.5596040692592
"SNA",0.000523997352770385,0.000872374385469499,"numeric",-0.131309827556695,10.1920830612429
"HST",0.000197232648176339,0.000564831656237885,"numeric",0.674050938618496,19.0039825410456
"GEN",0.000443669272810558,0.000821366626747366,"numeric",-3.34560791285202,71.7884748460743
"STX",0.000486292540606515,0.00167395857864783,"numeric",-0.942561348050265,14.4725657797764
"SWK",0.000148714371576131,0.000816624237274688,"numeric",-1.10405440558023,26.1299449908931
"JKHY",0.0006338984683572,0.00103835296091148,"numeric",-0.697242476997023,13.7159627565765
"PHM",0.000493806823681153,0.00105906288741542,"numeric",-0.414026633786455,14.8345206009236
"NDSN",0.000558374050874419,0.000720980116661885,"numeric",-0.316097570194252,21.9328451160056
"HRL",0.000487438972840459,0.000951980291801657,"numeric",-0.145957693557802,11.3412841336326
"CPT",0.000384553614904583,0.00113698409759877,"numeric",-1.07375860593292,22.5784356301326
"UDR",0.000364775589908674,0.00116076283825084,"numeric",-0.597928877675603,19.1198502570638
"CBOE",0.000587894299548611,0.00099642831061697,"numeric",-0.815964606929177,15.1296912579716
"DPZ",0.000849113370665366,0.00109944938961437,"numeric",0.859279709403274,19.5959465583977
"CHRW",0.000275500317294841,0.000990685128765101,"numeric",-1.20729401667448,14.5151375488284
"CE",0.0004595599258282,0.00092091931185756,"numeric",-0.501145457511803,13.0420923373435
"TECH",0.000638135185985523,0.000897193199234536,"numeric",0.0885506515286631,7.72967673763502
"CRL",0.000731356506543481,0.00131816082073755,"numeric",-0.759191996827294,12.7107025462444
"BF-B",0.000439242483644765,0.000639661843877981,"numeric",-0.406844066480769,14.7598633545627
"MAS",0.00055250859774676,0.00093625026773525,"numeric",-0.0350234787824648,8.85799106486648
"L",0.000176173722346994,0.000409107221537308,"numeric",-0.942868639794197,25.0440630035777
"EQT",2.77666718397464e-05,-0.000246909329331579,"numeric",0.473315679025341,11.0555271742704
"HSIC",0.000386423034632123,0.000632263689793078,"numeric",-0.431089384785052,9.66572960185248
"PARA",-0.000136895364464424,0.000317390486431535,"numeric",-1.2456654864591,29.025113916981
"TPR",4.41578219704682e-05,0.000879745114779951,"numeric",-1.31490808224295,26.8486409839769
"LYV",0.000834465314290576,0.000850701880312776,"numeric",-0.075608454690693,13.3908029954614
"KMX",0.000246240721909691,0.000730702739482059,"numeric",-1.02529754260064,21.2163413091596
"TFX",0.000508615731758029,0.000761870863065006,"numeric",-0.499978057967524,11.7950400904029
"BWA",0.000147810331871482,0.000505496687840612,"numeric",-0.416163618214725,6.50217662279199
"NI",0.000526388244045624,0.00100990853685845,"numeric",-0.997035761987609,24.9200268035321
"QRVO",0.00021349261503314,0.000348724205532669,"numeric",0.0399630719800798,8.98597883520846
"CZR",0.001179762867716,0.000970489909247974,"numeric",-1.03975260243201,26.8507712249967
"CDAY",0.000700424460089473,0.00234833773538234,"numeric",-0.381051332339561,6.01914190481105
"GL",0.000522282424592506,0.00109162044945643,"numeric",-0.719140650153345,19.4342867694968
"WYNN",2.90357505176983e-05,-0.00026586094921921,"numeric",-0.117004277797929,12.3087957906785
"EMN",0.00019651248254617,0.0004171010476961,"numeric",-0.58358004076614,10.1174051181406
"CCL",-0.000406254845558102,0.000466461953960717,"numeric",-1.50145020479615,30.3753484482461
"CPB",0.000257971133623519,0.000705047236706946,"numeric",-0.535704961688773,12.4727814079813
"BBWI",0.0002221476055794,0.00022364330901592,"numeric",0.182475563971934,23.7738470294491
"BXP",1.69478318244245e-06,0.000471543364242599,"numeric",-0.415976342478902,22.4372972076633
"ALLE",0.000418574841037006,0.00100248301320383,"numeric",-0.414475807793551,10.7000588080437
"FOXA",-6.04762297772229e-05,0,"numeric",-0.135551231590562,6.38371026467473
"JNPR",0.000257712328804465,0.00081568023150913,"numeric",-0.642277819665942,10.3880879374514
"AAL",7.98723342186685e-05,0.00024158284874165,"numeric",0.442185051517677,17.6444435148624
"REG",0.000275246328413505,0.000781025177138961,"numeric",0.532063333930705,50.25053409395
"WRK",-7.38116530787696e-05,0.000825404981658284,"numeric",-0.529026244157894,11.2493575074026
"BIO",0.000579501414396123,0.000564402362321914,"numeric",0.706029183179995,14.1959539043827
"VFC",4.79364562882866e-05,0.0011017398971811,"numeric",-0.599849096254929,11.6254919645718
"UHS",0.000445476673614456,0.000877298181982233,"numeric",-0.725414002646942,23.8743966331759
"TAP",0.000161362809931887,0.00017256660984577,"numeric",-0.363490627032218,12.0381790466445
"CMA",0.000446634990121632,0.00100353200761827,"numeric",-0.805924097058609,17.5872082306154
"CTLT",0.000460459640050144,0.000994129784200437,"numeric",-1.14745407890804,18.1579326701686
"RHI",0.000447270724047952,0.000914628496508918,"numeric",-0.340853376247774,12.0124370078596
"AAP",0.000320758829025212,0.000447286398961744,"numeric",-0.956298626124507,22.2080314905771
"PNR",0.000266384850440973,0.000917979711950512,"numeric",-0.635248070212245,15.121912506309
"FFIV",0.000149272100010549,0.00070027313344756,"numeric",-0.972959630798409,13.5952618549419
"HII",0.000695717605570694,0.00140851887172389,"numeric",-0.481882872962767,9.35315665045565
"AOS",0.00062423113428305,0.00104976924548517,"numeric",0.118621876844314,7.26481661895943
"BEN",1.40760393701657e-05,0.000489711971660256,"numeric",-0.183751990959071,9.44363362500914
"WHR",0.000254155157194326,0.000835999480244709,"numeric",-0.289223801438965,19.1663330078197
"ROL",0.00071966128998945,0.000844533873374687,"numeric",-0.64079983017166,12.4563542298746
"IVZ",7.06474316960107e-06,0.000494105164436043,"numeric",-0.793555360929312,16.2395991019333
"PNW",0.000293707523850793,0.000840421298344829,"numeric",-1.10816991247195,23.6491031534138
"FRT",0.000152266716574223,0.000783247921208208,"numeric",0.027332029365353,53.4342060973593
"SEE",0.000498547543195981,0.00107339355975933,"numeric",0.0549140631596315,19.9158013544664
"NRG",0.000242523847314059,0.000977396018642995,"numeric",-0.373728216876941,16.3191759550443
"SBNY",0.000257039720049573,0.000513961772297122,"numeric",0.122279612232784,14.0274392519332
"ZION",0.000416746019808659,0.000931807014663111,"numeric",0.187594000164776,10.3291913408857
"XRAY",-8.56387623467911e-06,0.000637098565793082,"numeric",-0.705780219935468,20.6813366073592
"NWSA",0.000145656532200927,0,"numeric",-0.344333564971901,9.87945314057417
"OGN",-0.000103906789401878,-0.000285952068321826,"numeric",-0.0154226933435373,6.56284257249527
"HAS",0.000312423905887007,0.000637757244721371,"numeric",-0.376740292207058,23.0765348820791
"GNRC",0.000536745694971414,0.000788273600023981,"numeric",-0.521286385861418,12.9578878314858
"AIZ",0.000599055096089031,0.0010558174255193,"numeric",-1.68574602496953,27.5076767901727
"DXC",0.000297953238112614,0.000780490244365328,"numeric",-0.0127778956438154,43.6795510519209
"ALK",0.000376418568154314,0.00062124229779581,"numeric",-0.729046709451193,18.1521078899707
"NCLH",-0.000193460308956335,0.000222637735424858,"numeric",-1.05647879579847,27.3618184847039
"MHK",9.99471191049199e-05,0.000581383353983611,"numeric",-1.49669034338369,27.465919214036
"NWL",-4.83052830117008e-06,0.000445713356977961,"numeric",-1.73086247208319,29.5154553234168
"LNC",0.000196644448589855,0.00107014511027614,"numeric",-1.65764618522387,38.4683692383072
"RL",-7.48473507169319e-06,0.00064391245565254,"numeric",-0.641730678343749,16.6567904641726
"LUMN",-0.000481675276703811,0,"numeric",-1.05114092669971,22.4481346038727
"FOX",-0.000159772529981172,-0.000279352579946046,"numeric",-0.143192252908408,6.5998068837555
"DVA",0.00016217194011402,0.000738002849025143,"numeric",-2.10154954316213,40.4815017800461
"DISH",-0.000371818170602242,0,"numeric",-0.636886001290457,12.6152438361471
"NWS",0.000155547115624183,0,"numeric",-0.441791991545687,11.0781861531168
